0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,target
0.0,0.0,0.3333333333333333,0.6875,1.0,0.0,0.0,0.07142857142857142,0.0,0.06451612903225806,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.0,0.2692307692307693,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,0
0.0,0.0,0.3333333333333333,0.25,1.0,0.0,0.0,0.7857142857142857,0.787878787878788,0.16129032258064516,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7505518763796909,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7538461538461538,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,2
0.0,0.0,0.1111111111111111,0.8125,1.0,0.0,0.0,0.6428571428571428,0.8181818181818182,0.0,0.08888888888888889,0.0,0.0,0.0,1.0,0.0,0.0,0.09433962264150941,0.0,0.0,0.19230769230769232,0.13333333333333333,0.07692307692307693,0.6622516556291391,0.0,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,0
0.2,0.6470588235294117,0.1111111111111111,1.0,0.0,0.0,0.0,0.75,0.787878787878788,0.29032258064516125,0.2,1.0,0.0,0.0,1.0,1.0,0.0,0.2830188679245283,0.0,0.0,0.19230769230769232,0.11111111111111112,0.0,0.0,0.0,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,0
0.0,0.0,0.1111111111111111,0.5625,1.0,0.0,0.0,0.42857142857142855,0.8181818181818182,0.22580645161290322,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.05660377358490565,0.0,0.0,0.23076923076923078,0.2888888888888889,0.038461538461538464,0.5298013245033113,0.0,0.0,0.2608695652173913,0.3939393939393939,0.05,0.7,0.0,0.2093023255813954,0.0,0.12417437252311753,1
0.0,0.0,0.1111111111111111,0.6875,1.0,0.0,0.0,0.75,0.8181818181818182,0.29032258064516125,0.2,1.0,0.0,0.0,1.0,1.0,1.0,0.037735849056603765,0.0,0.0,0.2692307692307693,0.15555555555555556,0.2692307692307693,0.7258278145695364,0.0,0.0,0.34782608695652173,0.2727272727272727,0.4,0.755042735042735,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,2
0.0,0.0,0.1111111111111111,0.25,1.0,0.0,0.0,0.0,0.787878787878788,0.16129032258064516,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.07547169811320753,0.0,0.0,0.23076923076923078,0.2,0.19230769230769232,0.6039735099337749,0.0,0.0,0.2608695652173913,0.24242424242424243,0.25,0.6569230769230768,0.0,0.5930232558139535,1.0,0.3117569352708058,0
0.0,0.7647058823529411,0.2222222222222222,0.375,1.0,0.0,0.0,0.7857142857142857,0.3939393939393939,0.29032258064516125,0.13333333333333333,1.0,0.0,1.0,1.0,1.0,0.0,0.018867924528301883,0.0,0.0,0.19230769230769232,0.2,0.07692307692307693,0.5298013245033113,0.0,0.0,0.21739130434782608,0.2727272727272727,0.0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,1
0.0,0.0,0.2222222222222222,0.3125,1.0,0.0,0.0,0.75,0.3939393939393939,0.29032258064516125,0.17777777777777778,0.0,0.0,0.0,1.0,0.0,0.0,0.05660377358490565,0.0,0.0,0.19230769230769232,0.15555555555555556,0.15384615384615385,0.6225165562913907,0.0,0.0,0.21739130434782608,0.2727272727272727,0.1,0.5653846153846154,0.0,0.0,0.7555555555555555,0.5785997357992074,1
0.0,0.0,0.1111111111111111,0.625,1.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.16129032258064516,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.07547169811320753,0.0,0.0,0.23076923076923078,0.17777777777777778,0.19230769230769232,0.614569536423841,0.0,0.0,0.2608695652173913,0.18181818181818182,0.25,0.7,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,1
0.0,0.1764705882352941,0.1111111111111111,1.0,0.0,0.125,0.0,0.42857142857142855,0.3939393939393939,0.0967741935483871,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.2830188679245283,0.0,0.0,0.19230769230769232,0.26666666666666666,0.15384615384615385,0.7814569536423841,0.0,0.0,0.21739130434782608,0.2727272727272727,0.1,0.8076923076923076,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,0
0.0,0.8823529411764706,0.1111111111111111,1.0,0.0,0.0,0.0,0.7857142857142857,0.06060606060606061,0.16129032258064516,0.06666666666666667,0.0,0.0,1.0,1.0,1.0,0.0,0.13207547169811323,0.0,0.15000000000000002,0.38461538461538464,0.33333333333333337,0.2692307692307693,0.5676442762535477,0.0,0.15789473684210525,0.43478260869565216,0.33333333333333337,0.45,0.676068376068376,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,1
0.0,0.4117647058823529,0.1111111111111111,0.875,1.0,0.0,0.0,0.0,0.6666666666666667,0.0967741935483871,0.06666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.05660377358490565,0.0,0.0,0.23076923076923078,0.22222222222222224,0.0,0.0,0.0,0.0,0.21739130434782608,0.30303030303030304,0.0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,0
0.0,0.6470588235294117,0.1111111111111111,0.3125,1.0,0.0,0.0,0.07142857142857142,0.3939393939393939,0.06451612903225806,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.20754716981132076,0.0,0.0,0.23076923076923078,0.33333333333333337,0.15384615384615385,0.6357615894039735,0.0,0.0,0.2608695652173913,0.42424242424242425,0.2,0.6461538461538461,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,0
0.0,0.0,0.1111111111111111,0.6875,1.0,0.0,0.0,0.75,0.787878787878788,0.29032258064516125,0.2,1.0,0.0,0.0,1.0,1.0,1.0,0.018867924528301883,0.0,0.0,0.2692307692307693,0.15555555555555556,0.23076923076923078,0.7161147902869757,0.0,0.0,0.30434782608695654,0.21212121212121213,0.30000000000000004,0.7278205128205127,0.0,0.0,0.7555555555555555,0.5785997357992074,2
0.0,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.7857142857142857,0.787878787878788,0.22580645161290322,0.15555555555555556,0.0,1.0,0.0,1.0,1.0,0.0,0.07547169811320753,0.0,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,0
0.0,0.6470588235294117,0.1111111111111111,0.4375,1.0,0.6875,0.0,0.42857142857142855,0.06060606060606061,0.29032258064516125,0.04444444444444444,1.0,0.0,1.0,1.0,1.0,0.0,0.13207547169811323,0.0,0.0,0.23076923076923078,0.2888888888888889,0.19230769230769232,0.6963103122043519,0.0,0.0,0.2608695652173913,0.4545454545454546,0.15000000000000002,0.682051282051282,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,0
0.0,0.0,0.5555555555555556,0.6875,1.0,0.0,0.0,0.07142857142857142,0.09090909090909091,0.12903225806451613,0.06666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.05660377358490565,0.0,0.1,0.2692307692307693,0.2,0.23076923076923078,0.7028697571743929,0.0,0.0,0.30434782608695654,0.30303030303030304,0.25,0.6623076923076923,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0
0.0,0.4117647058823529,0.4444444444444444,0.625,1.0,0.0,0.0,0.75,0.3939393939393939,0.29032258064516125,0.15555555555555556,1.0,0.0,0.0,1.0,0.0,0.0,0.05660377358490565,0.0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.609271523178808,0.0,0.0,0.2608695652173913,0.24242424242424243,0.25,0.6676923076923077,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
0.8,0.6470588235294117,0.1111111111111111,0.9375,1.0,0.6875,0.0,0.75,0.787878787878788,0.29032258064516125,0.17777777777777778,0.0,0.0,0.0,1.0,0.0,0.0,0.18867924528301888,0.0,0.0,0.2692307692307693,0.3111111111111111,0.23076923076923078,0.6181015452538631,0.0,0.0,0.30434782608695654,0.30303030303030304,0.05,0.5384615384615384,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0
0.0,0.6470588235294117,0.1111111111111111,0.875,1.0,0.5,0.0,0.0,0.0,0.29032258064516125,0.2,1.0,0.0,0.0,1.0,1.0,0.0,0.6603773584905661,0.0,0.0,0.23076923076923078,0.15555555555555556,0.19230769230769232,0.6887417218543046,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.8076923076923076,0.0,0.2093023255813954,0.0,0.12417437252311753,2
0.0,0.6470588235294117,0.1111111111111111,0.625,1.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.13333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.13207547169811323,0.0,0.0,0.23076923076923078,0.3111111111111111,0.23076923076923078,0.597918637653737,0.0,0.0,0.2608695652173913,0.48484848484848486,0.15000000000000002,0.5564102564102564,0.0,0.15116279069767458,0.4888888888888888,1.0,0
0.0,0.8235294117647058,0.1111111111111111,0.4375,1.0,0.8125,0.0,0.07142857142857142,0.0,0.06451612903225806,0.17777777777777778,0.0,0.0,0.0,0.0,1.0,0.0,0.09433962264150941,0.0,0.0,0.19230769230769232,0.11111111111111112,0.0,0.0,0.0,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,0
0.0,0.0,0.1111111111111111,0.6875,1.0,0.0,0.0,0.07142857142857142,0.06060606060606061,0.06451612903225806,0.04444444444444444,1.0,0.0,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.0,0.2692307692307693,0.15555555555555556,0.23076923076923078,0.755849889624724,0.0,0.0,0.30434782608695654,0.21212121212121213,0.30000000000000004,0.7682051282051281,0.0,0.0,0.7555555555555555,0.5785997357992074,2
0.0,0.6470588235294117,0.1111111111111111,0.6875,1.0,0.0,0.0,0.7857142857142857,0.0,0.29032258064516125,0.08888888888888889,1.0,0.0,0.0,1.0,0.0,0.0,0.13207547169811323,0.0,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.7939451277199622,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.8069230769230769,0.0,0.5930232558139535,1.0,0.3117569352708058,2
0.8,0.7058823529411764,0.1111111111111111,0.625,1.0,0.0625,0.0,0.75,0.787878787878788,0.12903225806451613,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.2830188679245283,0.0,0.45,0.576923076923077,0.4666666666666667,0.5,0.6724401426388181,0.0,0.631578947368421,0.6521739130434783,0.6666666666666667,0.65,0.6668639053254437,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
0.0,0.4117647058823529,0.3333333333333333,0.625,1.0,0.0,0.0,0.75,0.3939393939393939,0.16129032258064516,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.0,0.23076923076923078,0.17777777777777778,0.15384615384615385,0.5960264900662252,0.0,0.0,0.2608695652173913,0.24242424242424243,0.2,0.6461538461538461,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,1
0.0,0.0,0.2222222222222222,0.875,1.0,0.0,0.0,0.0,0.3939393939393939,0.29032258064516125,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7417218543046358,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7897435897435896,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
0.2,0.0,0.1111111111111111,0.75,1.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.967741935483871,0.6222222222222222,0.0,0.0,1.0,1.0,1.0,0.0,0.13207547169811323,0.0,0.0,0.2692307692307693,0.15555555555555556,0.2692307692307693,0.6501419110690634,0.0,0.0,0.34782608695652173,0.30303030303030304,0.35000000000000003,0.7353846153846153,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
0.0,0.3529411764705882,0.1111111111111111,0.1875,1.0,0.0,0.0,0.0,0.787878787878788,0.12903225806451613,0.2,1.0,0.0,1.0,1.0,0.0,1.0,0.05660377358490565,0.0,0.65,0.6923076923076923,0.4222222222222222,0.6923076923076923,0.7974904147786686,0.0,0.5789473684210527,0.5652173913043478,0.3939393939393939,0.65,0.7828402366863905,0.0,0.9186046511627907,0.7999999999999999,0.0,2
0.6000000000000001,0.6470588235294117,0.1111111111111111,0.6875,1.0,0.0,0.0,0.7857142857142857,0.787878787878788,0.22580645161290322,0.15555555555555556,1.0,0.0,0.0,1.0,0.0,0.0,0.13207547169811323,0.0,0.0,0.3076923076923077,0.24444444444444446,0.2692307692307693,0.6442384105960265,0.0,0.0,0.34782608695652173,0.33333333333333337,0.35000000000000003,0.6547692307692308,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
0.0,0.0,0.1111111111111111,0.875,1.0,0.0,0.0,0.42857142857142855,0.8181818181818182,0.0967741935483871,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.0,0.23076923076923078,0.2888888888888889,0.15384615384615385,0.6225165562913907,0.0,0.0,0.2608695652173913,0.30303030303030304,0.2,0.5923076923076923,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
0.0,0.0,0.1111111111111111,0.875,1.0,0.0,0.0,0.0,0.3939393939393939,0.12903225806451613,0.08888888888888889,1.0,0.0,0.0,1.0,1.0,0.0,0.018867924528301883,0.0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6799116997792495,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.7153846153846154,0.0,0.9186046511627907,0.7999999999999999,0.0,2
0.0,0.6470588235294117,0.1111111111111111,0.875,1.0,0.6875,0.0,0.42857142857142855,0.3939393939393939,0.0967741935483871,0.08888888888888889,0.0,0.0,1.0,0.0,0.0,0.0,0.18867924528301888,0.0,0.0,0.23076923076923078,0.13333333333333333,0.19230769230769232,0.6357615894039735,0.0,0.0,0.2608695652173913,0.18181818181818182,0.0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,0
0.0,0.1764705882352941,0.1111111111111111,0.4375,1.0,0.125,0.0,0.42857142857142855,0.8181818181818182,0.29032258064516125,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.1132075471698113,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0
0.0,0.8235294117647058,0.1111111111111111,0.25,1.0,0.8125,0.0,0.3214285714285714,0.787878787878788,0.0967741935483871,0.2,0.0,0.0,1.0,1.0,0.0,1.0,0.09433962264150941,0.0,0.1,0.2692307692307693,0.15555555555555556,0.2692307692307693,0.7190160832544938,0.0,0.2631578947368421,0.3913043478260869,0.2727272727272727,0.45,0.7418803418803419,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
0.0,0.47058823529411764,0.5555555555555556,0.9375,1.0,0.0,0.0,0.7857142857142857,0.3939393939393939,0.22580645161290322,0.15555555555555556,1.0,0.0,1.0,0.0,0.0,0.0,0.05660377358490565,0.0,0.0,0.23076923076923078,0.3111111111111111,0.07692307692307693,0.6357615894039735,0.0,0.0,0.2608695652173913,0.42424242424242425,0.15000000000000002,0.6282051282051281,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,0
0.0,0.6470588235294117,0.1111111111111111,1.0,0.0,0.6875,0.0,0.75,0.787878787878788,0.29032258064516125,0.13333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.20754716981132076,0.0,0.0,0.19230769230769232,0.3111111111111111,0.07692307692307693,0.5562913907284768,0.0,0.0,0.21739130434782608,0.18181818181818182,0.0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0
0.0,0.4117647058823529,0.3333333333333333,0.5,1.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.12903225806451613,0.15555555555555556,1.0,0.0,1.0,1.0,1.0,0.0,0.018867924528301883,0.0,0.0,0.19230769230769232,0.17777777777777778,0.11538461538461539,0.5474613686534217,0.0,0.0,0.21739130434782608,0.33333333333333337,0.15000000000000002,0.5846153846153846,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,0
0.0,0.0,0.1111111111111111,0.375,1.0,0.0,0.0,0.0,0.8181818181818182,0.12903225806451613,0.06666666666666667,1.0,0.0,0.0,1.0,1.0,0.0,0.018867924528301883,0.0,0.0,0.19230769230769232,0.11111111111111112,0.0,0.0,0.0,0.0,0.21739130434782608,0.18181818181818182,0.05,0.8076923076923076,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,1
0.0,0.6470588235294117,0.1111111111111111,0.6875,1.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.0967741935483871,0.15555555555555556,0.0,0.0,1.0,0.0,0.0,0.0,0.169811320754717,0.0,0.0,0.2692307692307693,0.24444444444444446,0.15384615384615385,0.6813245033112583,0.0,0.0,0.30434782608695654,0.30303030303030304,0.25,0.6228205128205129,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0
0.0,0.8235294117647058,0.1111111111111111,0.125,0.0,0.8125,0.0,0.0,0.787878787878788,0.29032258064516125,0.15555555555555556,0.0,0.0,0.0,1.0,0.0,1.0,0.07547169811320753,0.0,0.15000000000000002,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7770419426048565,0.0,0.10526315789473684,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7448717948717949,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
0.0,0.0,0.1111111111111111,0.5,1.0,0.0,0.0,0.75,0.8181818181818182,0.967741935483871,0.8666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.07547169811320753,0.0,0.0,0.19230769230769232,0.15555555555555556,0.19230769230769232,0.6463576158940397,0.0,0.0,0.21739130434782608,0.21212121212121213,0.25,0.6353846153846153,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
0.0,0.8235294117647058,0.1111111111111111,0.25,1.0,0.8125,0.0,0.03571428571428571,0.3939393939393939,0.0967741935483871,0.17777777777777778,0.0,0.0,0.0,1.0,1.0,0.0,0.07547169811320753,0.0,0.1,0.2692307692307693,0.22222222222222224,0.23076923076923078,0.7114474929044465,0.0,0.2631578947368421,0.3913043478260869,0.2727272727272727,0.4,0.7067307692307692,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,2
0.0,0.0,0.2222222222222222,0.5,1.0,0.0,0.0,0.75,0.8181818181818182,0.29032258064516125,0.2,1.0,0.0,0.0,1.0,1.0,0.0,0.037735849056603765,0.0,0.0,0.19230769230769232,0.22222222222222224,0.19230769230769232,0.6357615894039735,0.0,0.0,0.21739130434782608,0.2727272727272727,0.25,0.6192307692307691,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,2
0.0,0.0,0.1111111111111111,0.5,1.0,0.0,0.0,0.42857142857142855,0.787878787878788,0.29032258064516125,0.15555555555555556,1.0,0.0,0.0,1.0,0.0,0.0,0.05660377358490565,0.0,0.0,0.19230769230769232,0.17777777777777778,0.15384615384615385,0.5960264900662252,0.0,0.0,0.21739130434782608,0.21212121212121213,0.25,0.5599999999999999,0.0,0.0,0.7555555555555555,0.5785997357992074,2
